name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclFunction,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountPath,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
\src\tests\junit\org\apache\tools\ant\types\AddTypeTest.java,1,1,1,1,3,0,3,0,14,31,186,27,141,59,41,18,0,89,55,34,0,0,0,0,1,1,1,0,0.13,31,31,31,31
\src\tests\junit\org\apache\tools\ant\DispatchTaskTest.java,1,1,1,1,3,0,3,0,1,3,36,6,13,6,3,17,0,9,6,3,0,0,0,0,1,1,1,0,1.31,3,3,3,3
\src\main\org\apache\tools\ant\types\selectors\WritableSelector.java,2,2,2,1,5,0,5,0,1,2,48,5,17,9,5,26,0,13,9,4,0,0,0,0,2,2,1,1,1.53,3,3,4,2
\src\main\org\apache\tools\ant\util\regexp\RegexpUtil.java,1,1,1,1,10,0,3,7,1,2,49,4,9,4,2,36,0,6,4,2,0,0,0,0,1,1,1,0,4,2,2,2,2
\src\main\org\apache\tools\ant\types\ZipFileSet.java,2,2,2,1,11,0,6,4,1,9,147,13,66,19,38,68,0,44,19,25,0,0,0,0,3,3,3,2,1.03,15,15,17,13
\src\main\org\apache\tools\ant\taskdefs\optional\StyleBook.java,2,2,2,1,11,0,6,4,1,6,123,18,46,16,19,59,0,34,15,19,0,0,0,0,5,5,1,1,1.28,10,10,10,6
\src\tests\junit\org\apache\tools\ant\UnknownElementTest.java,1,1,1,1,4,0,4,0,4,16,96,10,63,20,32,23,0,47,29,18,0,0,0,0,2,2,1,1,0.37,17,17,17,16
\src\tests\junit\org\apache\tools\ant\DummyTaskWithoutPublicConstructor.java,1,1,1,1,2,0,2,0,1,2,31,6,8,5,0,17,0,5,5,0,0,0,0,0,1,1,1,0,2.12,2,2,2,2
\src\main\org\apache\tools\ant\input\SecureInputHandler.java,2,2,2,1,14,0,9,5,1,2,60,4,23,11,13,33,0,15,10,5,0,0,0,0,3,3,1,2,1.43,4,4,4,2
\src\tests\junit\org\apache\tools\ant\types\FlexIntegerTest.java,1,1,1,1,4,0,3,0,1,8,73,13,38,16,12,22,0,28,16,12,0,0,0,0,2,2,1,1,0.58,9,9,10,8
\src\main\org\apache\tools\ant\taskdefs\optional\sos\SOSCheckout.java,1,1,1,1,18,1,7,9,1,3,85,8,26,6,15,51,0,20,6,14,0,0,0,0,2,2,1,1,1.96,4,4,4,3
\src\main\org\apache\tools\ant\taskdefs\ExecuteJava.java,3,3,3,1,21,0,15,6,1,12,330,18,213,60,140,100,0,150,58,92,0,0,0,0,16,16,1,3,0.47,40,40,40,12
\src\main\org\apache\tools\ant\taskdefs\optional\clearcase\CCMkdir.java,2,2,2,1,13,0,6,7,1,10,237,20,79,27,44,138,0,57,27,30,0,0,0,0,4,4,1,2,1.75,18,18,19,10
\src\main\org\apache\tools\ant\types\optional\ScriptCondition.java,1,1,1,1,10,0,3,6,1,3,68,6,17,8,6,45,0,13,8,5,0,0,0,0,1,1,1,0,2.65,3,3,3,3
\src\main\org\apache\tools\ant\listener\CommonsLoggingListener.java,3,3,3,1,17,0,13,3,1,14,332,32,205,60,137,95,0,138,58,80,0,0,0,0,9,6,3,3,0.46,44,40,44,16
\src\main\org\apache\tools\ant\types\resources\selectors\ResourceSelectorContainer.java,2,2,2,1,12,0,7,4,1,7,128,12,66,19,31,50,0,49,20,29,0,0,0,0,5,5,1,3,0.76,17,17,17,7
\src\tests\junit\org\apache\tools\ant\types\AssertionsTest.java,1,1,1,1,3,0,3,0,1,15,102,19,59,18,24,25,0,35,18,17,0,0,0,0,2,2,1,1,0.42,16,16,16,15
\src\main\org\apache\tools\ant\taskdefs\optional\clearcase\CCUnCheckout.java,2,2,2,1,16,1,8,7,1,4,141,17,44,17,25,80,0,33,17,16,0,0,0,0,4,4,1,1,1.82,8,8,9,4
\src\main\org\apache\tools\ant\taskdefs\optional\jlink\jlink.java,3,3,3,2,20,1,14,4,1,16,458,72,250,78,160,136,0,187,79,108,0,0,0,0,7,7,6,4,0.54,53,53,55,25
\src\main\org\apache\tools\bzip2\CBZip2InputStream.java,5,4,5,2,27,3,22,2,2,29,983,143,711,190,522,152,0,569,206,363,0,0,0,0,24,24,16,6,0.21,136,129,151,55
\src\main\org\apache\tools\ant\taskdefs\optional\depend\DirectoryIterator.java,4,4,4,2,36,6,16,14,1,3,164,27,61,24,34,76,0,45,23,22,0,0,0,0,7,7,5,5,1.25,11,11,11,7
\src\main\org\apache\tools\ant\taskdefs\optional\depend\ClassFile.java,2,2,3,1,23,3,12,9,1,3,119,20,49,22,26,54,0,39,22,17,0,0,0,0,4,4,1,3,1.1,7,7,8,3
\src\main\org\apache\tools\ant\util\depend\DependencyAnalyzer.java,1,1,1,1,8,0,1,7,1,10,129,13,17,16,0,99,0,16,16,0,0,0,0,0,1,1,1,0,5.82,10,10,10,10
\src\main\org\apache\tools\ant\taskdefs\optional\ssh\ScpFromMessageBySftp.java,4,4,4,2,25,0,19,5,1,6,204,16,135,54,76,53,0,84,38,46,0,0,0,0,7,7,4,3,0.39,22,22,25,9
\src\main\org\apache\tools\ant\taskdefs\Untar.java,2,2,2,1,17,0,11,6,2,9,251,19,127,43,74,105,0,79,40,39,0,0,0,0,5,5,3,4,0.83,19,19,20,11
\src\tests\junit\org\apache\tools\ant\util\regexp\JakartaOroMatcherTest.java,1,1,1,1,3,0,3,0,1,2,35,5,9,4,2,21,0,6,4,2,0,0,0,0,1,1,1,0,2.33,2,2,2,2
\src\main\org\apache\tools\ant\taskdefs\condition\ResourcesMatch.java,3,3,3,2,16,0,11,4,1,3,93,8,46,17,24,39,0,33,17,16,0,0,0,0,6,6,5,4,0.85,10,10,10,7
\src\main\org\apache\tools\ant\types\resolver\ApacheCatalog.java,2,2,2,1,24,3,10,10,1,3,121,18,38,15,23,66,0,27,15,12,0,0,0,0,5,5,1,2,1.74,7,7,7,3
\src\etc\testcases\taskdefs\fixcrlf\expected\Junk3.java,2,2,2,1,9,1,6,6,1,1,12,1,9,4,3,6,0,6,4,2,0,0,0,0,2,2,1,1,0.67,2,2,2,1
\src\main\org\apache\tools\ant\util\ScriptRunnerBase.java,1,1,2,1,10,0,5,4,1,27,363,40,160,63,76,163,0,117,63,54,0,0,0,0,3,3,1,2,1.02,39,39,41,27
\src\main\org\apache\tools\ant\util\CompositeMapper.java,7,7,7,1,23,1,21,1,1,1,56,6,28,11,14,22,0,23,13,10,0,0,0,0,7,7,1,5,0.79,7,7,7,1
\src\tests\junit\org\apache\tools\ant\util\JAXPUtilsTest.java,2,2,2,1,7,0,7,0,1,2,43,4,19,8,9,21,0,14,8,6,0,0,0,0,2,2,1,1,1.11,3,3,3,2
\src\main\org\apache\tools\ant\taskdefs\PathConvert.java,2,2,2,1,14,0,7,6,3,25,506,58,227,90,125,226,0,173,92,81,0,0,0,0,14,14,4,3,1,56,56,60,28
\src\main\org\apache\tools\ant\util\VectorSet.java,2,2,2,1,6,0,5,0,1,22,208,25,140,42,76,43,0,106,46,60,0,0,0,0,4,4,1,2,0.31,35,35,35,22
\src\main\org\apache\tools\ant\taskdefs\optional\depend\constantpool\ConstantPoolEntry.java,3,1,3,1,18,2,9,7,1,7,221,40,82,28,59,99,0,60,27,33,0,0,0,0,12,2,1,1,1.21,18,8,18,7
\src\main\org\apache\tools\ant\util\SourceFileScanner.java,1,1,1,1,17,0,7,10,2,7,172,14,60,29,28,99,0,46,28,18,0,0,0,0,3,3,1,1,1.65,10,10,10,7
\src\main\org\apache\tools\ant\types\selectors\BaseSelector.java,2,2,2,1,10,0,4,6,1,6,113,17,35,13,12,61,0,23,12,11,0,0,0,0,4,4,1,1,1.74,11,11,11,6
\src\etc\testcases\taskdefs\manifestclasspath\Beta.java,1,1,1,1,3,0,3,0,1,2,25,2,9,4,3,14,0,6,4,2,0,0,0,0,1,1,1,0,1.56,2,2,2,2
\src\main\org\apache\tools\ant\input\PropertyFileInputHandler.java,3,3,3,1,16,1,10,4,1,3,91,11,41,13,23,39,0,26,13,13,0,0,0,0,4,4,1,2,0.95,8,8,8,3
\src\main\org\apache\tools\ant\taskdefs\cvslib\RedirectingOutputStream.java,1,1,1,1,8,0,3,5,1,2,46,5,11,6,2,30,0,8,6,2,0,0,0,0,1,1,1,0,2.73,2,2,2,2
\src\tests\junit\org\apache\tools\ant\util\DateUtilsTest.java,1,1,1,1,7,0,7,0,1,8,99,10,63,31,41,26,0,48,27,21,0,0,0,0,1,1,1,0,0.41,8,8,8,8
\src\main\org\apache\tools\ant\types\spi\Service.java,2,2,2,1,12,0,7,4,1,6,124,10,63,26,28,51,0,47,26,21,0,0,0,0,4,4,1,1,0.81,10,10,10,6
\src\main\org\apache\tools\ant\taskdefs\optional\ssh\SSHExec.java,4,4,4,1,23,0,17,5,2,13,376,31,248,66,157,103,0,163,62,101,0,0,0,0,18,18,3,4,0.42,50,50,55,17
\src\main\org\apache\tools\ant\taskdefs\optional\junit\JUnitTest.java,1,1,1,1,8,0,4,4,1,19,237,26,94,38,41,117,0,71,39,32,0,0,0,0,3,3,1,1,1.24,23,23,24,19
\src\main\org\apache\tools\ant\taskdefs\email\EmailTask.java,2,2,2,1,13,0,7,5,2,35,620,59,312,91,193,249,0,220,91,129,0,0,0,0,23,23,1,3,0.8,68,68,85,35
\src\main\org\apache\tools\ant\filters\ReplaceTokens.java,2,2,2,1,14,0,8,5,2,20,396,40,204,66,121,152,0,148,66,82,0,0,0,0,13,13,7,6,0.75,46,46,48,26
\src\tests\junit\org\apache\tools\ant\loader\AntClassLoader5Test.java,1,1,1,1,7,0,5,1,2,4,65,7,34,18,13,24,0,25,16,9,0,0,0,0,1,1,1,0,0.71,4,4,4,4
\src\main\org\apache\tools\ant\taskdefs\optional\ejb\WeblogicTOPLinkDeploymentTool.java,2,2,2,1,14,0,7,7,1,5,112,14,47,17,24,56,0,29,16,13,0,0,0,0,2,2,1,1,1.19,8,8,8,5
\src\main\org\apache\tools\zip\JarMarker.java,1,1,1,1,8,0,3,4,1,8,108,12,34,16,12,62,0,23,15,8,0,0,0,0,2,2,1,1,1.82,9,9,9,8
\src\main\org\apache\tools\ant\taskdefs\FixCRLF.java,2,2,2,1,10,0,7,3,5,46,695,78,385,121,222,235,0,258,116,142,0,0,0,0,14,11,3,4,0.61,86,83,91,48
\src\tests\junit\org\apache\tools\ant\taskdefs\AptTest.java,1,1,1,1,4,0,3,0,1,10,77,13,41,13,17,23,0,30,13,17,0,0,0,0,1,1,1,0,0.56,10,10,10,10
\src\main\org\apache\tools\ant\taskdefs\optional\perforce\P4Labelsync.java,2,2,2,1,11,0,5,5,1,8,150,16,55,17,23,82,0,39,17,22,0,0,0,0,7,7,1,1,1.49,14,14,16,8
\src\main\org\apache\tools\ant\taskdefs\optional\ANTLR.java,2,2,2,1,13,0,8,4,1,24,437,44,248,78,137,145,0,168,74,94,0,0,0,0,10,10,4,3,0.58,52,52,56,27
\src\main\org\apache\tools\ant\types\resources\Tokens.java,4,4,4,1,20,0,14,5,1,4,133,12,78,28,39,43,0,59,28,31,0,0,0,0,7,7,1,2,0.55,15,15,15,4
\src\main\org\apache\tools\ant\types\optional\ScriptMapper.java,1,1,1,1,10,0,4,6,1,5,93,14,28,11,11,51,0,20,11,9,0,0,0,0,2,2,1,1,1.82,6,6,6,5
\src\tests\junit\org\apache\tools\ant\types\mappers\RegexpPatternMapperTest.java,1,1,1,1,3,0,3,0,1,4,43,6,16,7,4,21,0,11,7,4,0,0,0,0,1,1,1,0,1.31,4,4,4,4
\src\main\org\apache\tools\ant\property\GetProperty.java,1,1,1,1,6,0,1,5,1,1,31,1,4,3,0,26,0,3,3,0,0,0,0,0,1,1,1,0,6.5,1,1,1,1
\src\main\org\apache\tools\ant\taskdefs\optional\clearcase\CCMkbl.java,2,2,2,1,12,0,5,6,1,18,365,39,118,42,65,208,0,85,42,43,0,0,0,0,6,6,1,2,1.76,28,28,29,18
\src\main\org\apache\tools\ant\util\UnPackageNameMapper.java,1,1,1,1,12,0,5,7,1,1,48,3,9,6,3,36,0,6,5,1,0,0,0,0,1,1,1,0,4,1,1,1,1
\src\tests\junit\org\apache\tools\ant\types\selectors\DependSelectorTest.java,2,2,2,1,33,3,26,2,1,4,172,25,115,20,89,32,0,98,20,78,0,0,0,0,3,3,1,2,0.28,6,6,6,4
\src\main\org\apache\tools\ant\listener\Log4jListener.java,3,3,3,1,15,0,11,3,1,8,177,15,106,33,64,56,0,71,32,39,0,0,0,0,9,5,1,3,0.53,26,22,26,8
\src\tests\junit\org\apache\tools\ant\taskdefs\AntTest.java,1,1,1,1,5,0,5,0,5,74,519,72,424,144,234,23,0,286,141,145,0,0,0,0,10,10,1,7,0.05,100,100,100,74
\src\main\org\apache\tools\ant\taskdefs\optional\junit\FailureRecorder.java,1,1,1,1,10,0,6,4,2,27,438,51,200,71,104,189,0,151,71,80,0,0,0,0,5,5,3,2,0.94,40,40,40,29
\src\main\org\apache\tools\ant\taskdefs\optional\junit\JUnitVersionHelper.java,7,7,8,5,39,0,25,14,1,2,138,9,71,18,46,58,0,42,16,26,0,0,0,0,9,9,8,3,0.82,13,13,16,9
\src\main\org\apache\tools\ant\taskdefs\Patch.java,2,2,2,1,14,0,8,5,1,11,214,21,108,31,61,85,0,71,29,42,0,0,0,0,9,9,1,3,0.79,26,26,27,11
\src\etc\testcases\taskdefs\fixcrlf\expected\Junk4.java,2,2,2,1,9,1,6,6,1,1,12,1,9,4,3,6,0,6,4,2,0,0,0,0,2,2,1,1,0.67,2,2,2,1
\src\tests\junit\org\apache\tools\ant\taskdefs\TStampTest.java,1,1,1,1,11,1,8,1,1,6,112,17,65,31,40,30,0,58,31,27,0,0,0,0,1,1,1,0,0.46,6,6,6,6
\src\main\org\apache\tools\ant\taskdefs\Redirector.java,2,2,3,1,18,0,11,6,2,42,1000,107,558,152,338,336,0,368,140,228,0,0,0,0,18,18,1,4,0.6,101,101,122,42
\src\tests\junit\org\apache\tools\ant\taskdefs\TaskdefTest.java,1,1,1,1,3,0,3,0,1,12,82,15,48,17,19,19,0,32,17,15,0,0,0,0,1,1,1,0,0.4,12,12,12,12
\src\main\org\apache\tools\ant\util\LayoutPreservingProperties.java,2,2,3,1,14,0,9,3,5,40,735,70,421,123,254,244,0,319,126,193,0,0,0,0,10,10,6,4,0.58,97,97,105,53
\src\main\org\apache\tools\ant\taskdefs\optional\junit\TearDownOnVmCrash.java,2,2,2,1,8,0,5,2,1,11,141,19,71,21,37,51,0,43,21,22,0,0,0,0,12,12,5,3,0.72,24,24,27,15
\src\main\org\apache\tools\ant\taskdefs\optional\javah\JavahAdapterFactory.java,2,2,3,2,19,0,8,10,1,4,115,7,42,18,17,66,0,23,11,12,0,0,0,0,4,4,4,1,1.57,9,9,11,7
\src\main\org\apache\tools\ant\types\FileList.java,2,2,2,1,11,0,5,5,2,14,220,24,95,30,43,101,0,66,29,37,0,0,0,0,4,4,1,2,1.06,24,24,26,14
\src\main\org\apache\tools\ant\util\LineOrientedOutputStream.java,2,2,3,1,14,0,8,6,1,6,140,14,63,22,36,63,0,45,21,24,0,0,0,0,5,5,1,2,1,14,14,19,6
\src\main\org\apache\tools\ant\taskdefs\Length.java,2,2,2,1,7,0,5,2,7,29,329,37,204,76,94,88,0,144,75,69,0,0,0,0,7,7,1,2,0.43,50,50,52,29
\src\main\org\apache\tools\ant\taskdefs\LoadResource.java,4,4,4,1,21,0,15,6,1,7,234,22,128,40,80,84,0,88,38,50,0,0,0,0,19,19,3,3,0.66,27,27,28,9
\src\tests\junit\org\apache\tools\ant\types\selectors\DepthSelectorTest.java,2,2,2,1,30,3,24,2,1,4,158,22,105,15,81,31,0,82,15,67,0,0,0,0,6,6,1,1,0.3,9,9,9,4
\src\main\org\apache\tools\ant\taskdefs\DefaultExcludes.java,2,2,3,1,13,0,8,5,1,5,115,10,53,20,28,52,0,40,20,20,0,0,0,0,7,7,1,2,0.98,11,11,14,5
\src\main\org\apache\tools\ant\DynamicAttributeNS.java,1,1,1,1,11,0,1,10,1,1,41,3,6,5,0,32,0,3,3,0,0,0,0,0,1,1,1,0,5.33,1,1,1,1
\src\main\org\apache\tools\ant\taskdefs\MacroDef.java,2,2,2,2,11,0,6,4,6,56,830,76,436,118,228,319,0,295,120,175,0,0,0,0,16,16,16,2,0.73,115,115,131,89
\src\main\org\apache\tools\ant\taskdefs\email\EmailAddress.java,3,3,5,1,18,0,12,6,1,8,197,23,102,23,67,74,0,72,24,48,0,0,0,0,15,15,3,3,0.73,26,26,40,10
\src\tests\junit\org\apache\tools\ant\taskdefs\optional\Native2AsciiTest.java,1,1,1,1,3,0,3,0,1,4,48,8,23,13,8,17,0,17,12,5,0,0,0,0,1,1,1,0,0.74,4,4,4,4
\src\tests\junit\org\apache\tools\ant\taskdefs\BUnzip2Test.java,1,1,1,1,3,0,3,0,1,7,63,12,31,12,12,20,0,21,12,9,0,0,0,0,1,1,1,0,0.65,7,7,7,7
\src\main\org\apache\tools\ant\taskdefs\LogStreamHandler.java,1,1,1,1,11,0,5,6,1,3,69,6,23,9,9,40,0,16,9,7,0,0,0,0,2,2,1,1,1.74,4,4,4,3
\src\main\org\apache\tools\ant\types\resources\selectors\Or.java,2,2,2,2,8,0,4,4,1,3,58,7,18,7,5,33,0,13,8,5,0,0,0,0,3,3,3,2,1.83,5,5,5,5
\src\main\org\apache\tools\ant\taskdefs\WaitFor.java,1,1,1,1,9,0,5,4,2,15,275,29,116,55,65,130,0,86,53,33,0,0,0,0,6,6,4,3,1.12,21,21,21,18
\src\main\org\apache\tools\ant\taskdefs\optional\j2ee\GenericHotDeploymentTool.java,1,1,1,1,9,0,3,5,1,9,140,15,44,17,17,81,0,33,17,16,0,0,0,0,2,2,1,1,1.84,10,10,10,9
\src\main\org\apache\tools\ant\types\optional\depend\ClassfileSet.java,2,2,2,1,11,0,6,4,2,10,184,16,83,34,41,85,0,64,35,29,0,0,0,0,5,5,1,3,1.02,18,18,18,10
\src\main\org\apache\tools\ant\util\KeepAliveInputStream.java,1,1,1,1,8,0,2,5,1,3,67,5,14,8,2,48,0,10,8,2,0,0,0,0,1,1,1,0,3.43,3,3,3,3
\src\tests\junit\org\apache\tools\ant\taskdefs\DefaultExcludesTest.java,1,1,1,1,11,0,11,2,1,7,116,10,82,57,58,36,0,33,17,16,0,0,0,0,3,3,1,2,0.44,9,9,10,7
\src\main\org\apache\tools\ant\taskdefs\optional\ccm\CCMCheckinDefault.java,1,1,1,1,5,0,5,0,1,1,38,5,9,4,4,24,0,7,4,3,0,0,0,0,1,1,1,0,2.67,1,1,1,1
\src\tests\junit\org\apache\tools\zip\ZipOutputStreamTest.java,1,1,1,1,8,0,7,0,1,5,77,12,45,19,27,20,0,31,18,13,0,0,0,0,1,1,1,0,0.44,5,5,5,5
\src\main\org\apache\tools\ant\taskdefs\optional\javacc\JJDoc.java,3,3,3,1,18,2,12,3,1,8,215,37,124,50,79,54,0,87,47,40,0,0,0,0,7,7,1,3,0.44,21,21,24,8
\src\tests\junit\org\apache\tools\ant\types\RedirectorElementTest.java,1,1,1,1,3,0,3,0,1,8,64,11,36,12,14,17,0,23,12,11,0,0,0,0,2,2,1,1,0.47,9,9,9,8
\src\main\org\apache\tools\ant\types\FilterSet.java,2,2,2,1,13,0,8,5,4,36,627,57,334,95,202,236,0,235,95,140,0,0,0,0,8,8,5,5,0.71,77,75,83,45
\src\main\org\apache\tools\ant\UnsupportedAttributeException.java,1,1,1,1,8,0,3,5,1,2,48,5,11,5,3,32,0,8,5,3,0,0,0,0,1,1,1,0,2.91,2,2,2,2
\src\main\org\apache\tools\ant\taskdefs\optional\ejb\WeblogicDeploymentTool.java,3,3,3,1,23,2,13,8,2,31,930,147,476,160,312,312,0,325,143,182,0,0,0,0,26,26,10,7,0.66,86,86,96,42
\src\etc\testcases\taskdefs\manifestclasspath\Alpha.java,1,1,1,1,3,0,3,0,1,1,21,2,5,2,1,14,0,3,2,1,0,0,0,0,1,1,1,0,2.8,1,1,1,1
\src\main\org\apache\tools\bzip2\CBZip2OutputStream.java,7,7,7,3,41,5,30,5,2,42,2099,303,1368,357,1046,465,0,1153,409,744,0,0,0,0,41,41,38,20,0.34,276,274,293,125
\src\main\org\apache\tools\ant\taskdefs\optional\native2ascii\Native2AsciiAdapterFactory.java,2,2,3,2,19,0,8,10,1,4,116,7,43,18,18,66,0,23,11,12,0,0,0,0,4,4,4,1,1.53,9,9,11,7
\src\main\org\apache\tools\ant\taskdefs\optional\perforce\P4Counter.java,2,2,3,1,16,1,11,4,2,5,151,16,55,17,34,80,0,38,17,21,0,0,0,0,6,6,1,1,1.45,11,11,13,5
\src\main\org\apache\tools\ant\types\DTDLocation.java,0,0,0,0,0,0,0,0,1,0,33,1,3,2,0,29,0,2,2,0,0,0,0,0,0,0,0,0,9.67,0,0,0,0
\src\main\org\apache\tools\ant\taskdefs\CopyPath.java,2,2,2,2,15,0,8,5,1,9,214,29,100,37,55,85,0,76,38,38,0,0,0,0,8,8,6,4,0.85,21,21,22,14
\src\etc\testcases\taskdefs\fixcrlf\expected\Junk5.java,2,2,2,1,9,1,6,6,1,1,12,1,9,4,3,6,0,6,4,2,0,0,0,0,2,2,1,1,0.67,2,2,2,1
\src\main\org\apache\tools\ant\types\FilterSetCollection.java,2,2,2,1,9,0,5,4,1,5,100,20,31,13,13,49,0,24,15,9,0,0,0,0,3,3,3,2,1.58,8,8,8,7
\src\main\org\apache\tools\ant\launch\Locator.java,4,4,5,2,30,0,18,11,2,13,528,30,279,86,192,219,0,213,83,130,0,0,0,0,12,12,5,4,0.78,56,56,63,28
\src\tests\junit\org\apache\tools\ant\taskdefs\optional\TraXLiaisonTest.java,2,2,2,1,8,0,8,0,1,7,100,13,66,26,37,22,0,50,26,24,0,0,0,0,3,3,1,2,0.33,11,11,11,7
\src\main\org\apache\tools\ant\types\resources\selectors\Type.java,1,1,1,1,7,0,3,3,2,7,109,16,39,22,16,54,0,29,22,7,0,0,0,0,3,3,1,1,1.38,9,9,10,7
\src\tests\junit\org\apache\tools\ant\util\ClasspathUtilsTest.java,2,2,2,1,8,0,8,0,1,3,67,11,35,16,16,21,0,26,16,10,0,0,0,0,3,3,1,1,0.6,5,5,5,3
\src\main\org\apache\tools\ant\util\optional\NoExitSecurityManager.java,1,1,1,1,8,0,2,5,1,2,50,4,10,6,1,36,0,7,6,1,0,0,0,0,1,1,1,0,3.6,2,2,2,2
\src\tests\junit\org\apache\tools\ant\types\EnumeratedAttributeTest.java,2,2,2,1,8,0,8,0,4,7,102,13,68,18,37,21,0,46,20,26,0,0,0,0,6,6,1,2,0.31,14,14,14,7
\src\main\org\apache\tools\ant\util\ScriptRunner.java,0,0,0,0,0,0,0,0,1,0,27,1,4,3,0,22,0,2,2,0,0,0,0,0,0,0,0,0,5.5,0,0,0,0
\src\main\org\apache\tools\ant\types\resources\SizeLimitCollection.java,2,2,2,1,8,0,4,4,1,4,71,8,26,13,12,37,0,19,12,7,0,0,0,0,2,2,1,1,1.42,6,6,6,4
\src\main\org\apache\tools\ant\DemuxInputStream.java,1,1,1,1,10,0,4,6,1,3,73,9,19,9,6,45,0,14,9,5,0,0,0,0,2,2,1,1,2.37,4,4,4,3
\src\main\org\apache\tools\ant\taskdefs\optional\jsp\JspC.java,2,2,2,1,12,0,6,5,2,43,708,80,328,105,173,300,0,215,99,116,0,0,0,0,13,13,3,3,0.91,75,75,76,47
\src\main\org\apache\tools\ant\TypeAdapter.java,1,1,1,1,7,0,1,6,1,5,66,7,8,7,0,51,0,7,7,0,0,0,0,0,1,1,1,0,6.38,5,5,5,5
\src\main\org\apache\tools\ant\taskdefs\optional\net\SetProxy.java,2,2,2,1,13,0,8,4,2,12,282,31,122,36,76,129,0,93,36,57,0,0,0,0,11,11,1,3,1.06,23,23,23,12
\src\main\org\apache\tools\ant\helper\ProjectHelper2.java,3,3,4,1,25,0,14,10,7,40,1204,91,655,189,432,460,0,444,171,273,0,0,0,0,28,28,3,5,0.7,136,136,160,46
\src\etc\testcases\taskdefs\rmic\src\RemoteTimestamp.java,1,1,1,1,1,0,1,0,1,1,26,2,5,4,0,19,0,4,4,0,0,0,0,0,1,1,1,0,3.8,1,1,1,1
\src\main\org\apache\tools\ant\taskdefs\AntStructure.java,3,3,4,2,23,1,16,5,3,17,484,48,312,74,213,124,0,234,73,161,0,0,0,0,28,28,6,6,0.4,59,59,70,26
\src\main\org\apache\tools\ant\taskdefs\optional\clearcase\CCLock.java,2,2,2,1,12,0,5,6,1,19,378,35,127,40,71,216,0,89,40,49,0,0,0,0,5,5,1,1,1.7,30,30,32,19
\src\main\org\apache\tools\ant\types\optional\image\Rectangle.java,2,2,3,1,15,1,10,3,1,5,117,13,64,23,40,40,0,46,22,24,0,0,0,0,8,8,1,2,0.62,12,12,14,5
\src\main\org\apache\tools\ant\taskdefs\compilers\DefaultCompilerAdapter.java,3,3,4,1,23,1,14,7,1,23,643,62,385,89,260,197,0,266,88,178,0,0,0,0,27,27,1,5,0.51,69,69,99,23
\src\main\org\apache\tools\ant\taskdefs\optional\i18n\Translate.java,4,4,4,2,24,1,15,7,1,18,630,64,332,107,217,234,0,244,104,140,0,0,0,0,14,14,10,6,0.7,67,67,75,33
\src\main\org\apache\tools\ant\DynamicAttribute.java,1,1,1,1,8,0,1,7,1,1,38,4,5,4,0,29,0,3,3,0,0,0,0,0,1,1,1,0,5.8,1,1,1,1
\src\main\org\apache\tools\ant\helper\ProjectHelperImpl.java,3,3,3,1,23,0,11,11,9,33,1025,91,441,140,262,493,0,315,131,184,0,0,0,0,12,12,3,3,1.12,85,85,87,35
\src\main\org\apache\tools\ant\util\regexp\Regexp.java,1,1,1,1,10,0,1,9,1,1,50,5,8,7,2,37,0,6,6,0,0,0,0,0,1,1,1,0,4.62,1,1,1,1
\src\main\org\apache\tools\ant\taskdefs\ResourceCount.java,2,2,2,1,10,0,6,4,1,7,124,13,59,24,25,52,0,41,22,19,0,0,0,0,3,3,1,1,0.88,13,13,13,7
\src\main\org\apache\tools\ant\taskdefs\optional\Cab.java,3,3,3,1,21,2,13,5,1,13,355,51,200,68,127,104,0,154,69,85,0,0,0,0,13,13,1,3,0.52,35,35,39,13
\src\main\org\apache\tools\ant\taskdefs\optional\sound\SoundTask.java,2,2,2,1,10,0,6,4,2,11,192,23,85,33,45,84,0,62,34,28,0,0,0,0,6,6,1,4,0.99,18,18,18,11
\src\tests\junit\org\apache\tools\ant\taskdefs\cvslib\ChangeLogWriterTest.java,1,1,1,1,3,0,3,0,2,12,96,19,56,37,13,21,0,42,37,5,0,0,0,0,1,1,1,0,0.38,12,12,12,12
\src\main\org\apache\tools\ant\taskdefs\optional\clearcase\CCUpdate.java,2,2,2,1,13,0,5,6,1,15,331,30,109,38,63,192,0,78,38,40,0,0,0,0,6,6,1,3,1.76,24,24,25,15
\src\main\org\apache\tools\ant\taskdefs\optional\Xalan2TraceSupport.java,3,3,4,1,17,0,17,0,1,1,52,3,27,13,12,22,0,21,12,9,0,0,0,0,3,3,1,2,0.81,3,3,4,1
\src\etc\testcases\taskdefs\optional\javah\input\org\example\Foo.java,1,1,1,1,0,0,0,0,1,2,26,4,5,4,0,17,0,4,4,0,0,0,0,0,1,1,1,0,3.4,1,1,1,1
